candidateId,value,universidad homologada
630665b89fa239004bddd67a,Ifb Certus,No Homologada
630665b89fa239004bddd682,Certus,No Homologada
630665b89fa239004bddd689,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b89fa239004bddd689,Ifb Certus,No Homologada
630665b89fa239004bddd698,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b89fa239004bddd6a3,Instituto Superior Tecnico Profesional Carlos Cueto Fernandini,No Homologada
630665b89fa239004bddd6ab,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b89fa239004bddd6b1,Universidad Alas Peruanas,No Homologada
630665b89fa239004bddd6bd,Universidad César Vallejo,No Homologada
630665b89fa239004bddd6c3,Ifb Certus,No Homologada
630665b89fa239004bddd6ca,Universidad Autónoma Del Perú,universidad autónoma del perú s.a.c.
630665b89fa239004bddd6d4,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b89fa239004bddd6db,Idat,No Homologada
630665b89fa239004bddd6e2,Universidad Peruana De Ciencias Aplicadas (upc),No Homologada
630665b89fa239004bddd6e2,Instituto De Idiomas De La Pontificia Universidad Católica Del Perú,No Homologada
630665b89fa239004bddd6e2,Instituto Superior Columbia,No Homologada
630665b89fa239004bddd6e2,Instituto Cultural Peruano Norteamericano (icpna),No Homologada
630665b89fa239004bddd6e2,Liceo Naval Contralmirante Lizardo Montero,No Homologada
630665b89fa239004bddd6f1,Certus-ate,No Homologada
630665b89fa239004bddd6f9,Universidad Nacional Federico Villarreal,universidad nacional federico villarreal
630665b89fa239004bddd6ff,Intur Peru,No Homologada
630665b89fa239004bddd6ff,Instituto Peruano Britanico,No Homologada
630665b89fa239004bddd6ff,Universidad De Ingenieria,No Homologada
630665b89fa239004bddd714,Certus,No Homologada
630665b89fa239004bddd71a,Universidad Nacional Del Callao,universidad nacional del callao
630665b89fa239004bddd72c,Universida Peruana De Ciencias Aplicadas,No Homologada
630665b89fa239004bddd73a,Instituto Idat,No Homologada
630665b89fa239004bddd746,Universidad Alas Peruanas,No Homologada
630665b99fa239004bddd754,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bddd754,Sise,No Homologada
630665b99fa239004bddd75d,Utp Lima Norte,No Homologada
630665b99fa239004bddd765,Idat,No Homologada
630665b99fa239004bddd76e,Instituto De Formación Bancaria Certus,No Homologada
630665b99fa239004bddd775,Zegel Ipae,No Homologada
630665b99fa239004bddd77c,Isil,No Homologada
630665b99fa239004bddd785,Certus,No Homologada
630665b99fa239004bddd78b,Certus,No Homologada
630665b99fa239004bddd792,Certus,No Homologada
630665b99fa239004bddd79e,Ifb Certus - Administracion,No Homologada
630665b99fa239004bddd7a7,Instituto Cesca,No Homologada
630665b99fa239004bddd7b2,Certus,No Homologada
630665b99fa239004bddd7bb,Maria Rosario Araoz Pinto,No Homologada
630665b99fa239004bddd7c4,Cesar Vallejo,No Homologada
630665b99fa239004bddd7cd,Certus,No Homologada
630665b99fa239004bddd7d5,Senati,No Homologada
630665b99fa239004bddd7e1,I.e.p San Ricardo,No Homologada
630665b99fa239004bddd7e1,I.e.p María De Las Mercedes,No Homologada
630665b99fa239004bddd7ee,Universidad Nacional De Trujillo,universidad nacional de trujillo
630665b99fa239004bddd7f4,Ifb Certus,No Homologada
630665b99fa239004bddd803,Universidad Ricardo Palma,universidad ricardo palma
630665b99fa239004bddd80b,Universidad Nacional De Ingeniería,universidad nacional de ingeniería
630665b99fa239004bddd817,Instituto Idat,No Homologada
630665b99fa239004bddd817,Instituto Cibertec,No Homologada
630665b99fa239004bddd817,Fe Y Alegria 2,No Homologada
630665b99fa239004bddd824,Isil,No Homologada
630665b99fa239004bddd82a,Senati,No Homologada
630665b99fa239004bddd831,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bddd83e,Universidad Peruana De Los Andes,universidad peruana los andes
630665b99fa239004bddd846,Ifb,No Homologada
630665b99fa239004bddd84e,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b99fa239004bddd858,Universidad Alas Peruanas,No Homologada
630665b99fa239004bddd868,Unalm,Universidad Nacional Agraria La Molina
630665b99fa239004bddd868,Unfv,Universidad Nacional Federico Villarreal
630665b99fa239004bddd872,Cajera Comercial,No Homologada
630665b99fa239004bddd879,Certus,No Homologada
630665b99fa239004bddd883,Universidad Privada Del Norte (upn),No Homologada
630665b99fa239004bddd883,Trilce,No Homologada
630665b99fa239004bddd88d,Ifb - Certus,No Homologada
630665b99fa239004bddd896,Universidad César Vallejo,No Homologada
630665b99fa239004bddd89c,Certus,No Homologada
630665b99fa239004bddd8a4,Cibertec,No Homologada
630665b99fa239004bddd8ab,Instituto Sise,No Homologada
630665b99fa239004bddd8b6,Sise,No Homologada
630665b99fa239004bddd8bd,Zegel Ipae,No Homologada
630665b99fa239004bddd8c7,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bddd8ce,Universidad Privada Del Norte Upn,No Homologada
630665b99fa239004bddd8d6,Ifb Certus,No Homologada
630665b99fa239004bddd8dc,Certus,No Homologada
630665b99fa239004bddd8e7,Instituto Ismen,No Homologada
630665b99fa239004bddd8ee,Adex,No Homologada
630665b99fa239004bddd8ff,Universidad Continental,No Homologada
630665b99fa239004bddd8ff,Nuestra Señora De Fatima,No Homologada
630665b99fa239004bddd90f,Instituto De Formación Bancaria - Certus,No Homologada
630665b99fa239004bddd90f,Universidad Privada Telesup,No Homologada
630665b99fa239004bddd90f,Cibertec,No Homologada
630665b99fa239004bddd91c,San Ignacio De Loyola,universidad san ignacio de loyola s.r.l.
630665b99fa239004bddd922,Certus Ifb,No Homologada
630665b99fa239004bddd92a,Ifb Certus,No Homologada
630665b99fa239004bddd933,Universidad  Nacional  Del Callao,universidad nacional del callao
630665b99fa239004bddd93a,Insituto Certus,No Homologada
630665b99fa239004bddd940,Certus,No Homologada
630665b99fa239004bddd946,Universidad Peruana Los Andes,universidad peruana los andes
630665b99fa239004bddd94e,Cibertec,No Homologada
630665b99fa239004bddd954,Universidad Nacional De Trujillo - Unitru,universidad nacional de trujillo
630665b99fa239004bddd95a,Zegel Ipae,No Homologada
630665b99fa239004bddd963,Certus,No Homologada
630665b99fa239004bddd96b,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bddd972,Sencico,No Homologada
630665b99fa239004bddd979,Universidad César Vallejo,No Homologada
630665b99fa239004bddd991,Universidad Privada Del Norte - Upn,Universidad Privada del Norte S.A.C.
630665b99fa239004bddd99a,Instituto Idat,No Homologada
630665b99fa239004bddd9a1,Instituto De Educación Superior Tecnológico Privado Cibertec,No Homologada
630665b99fa239004bddd9a7,Universidad Nacional De Trujillo,universidad nacional de trujillo
630665b99fa239004bddd9a7,San Juan,No Homologada
630665b99fa239004bddd9b1,Certus,No Homologada
630665b99fa239004bddd9b8,Universidad Privada Del Norte - Upn,Universidad Privada del Norte S.A.C.
630665b99fa239004bddd9c2,Certus,No Homologada
630665b99fa239004bddd9cf,Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio de Loyola S.R.L.
630665b99fa239004bddd9cf,Lumbreras,No Homologada
630665b99fa239004bddd9dd,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b99fa239004bddd9e3,Sise,No Homologada
630665b99fa239004bddd9e3,Stpol,No Homologada
630665b99fa239004bddd9eb,Certus,No Homologada
630665b99fa239004bddd9f2,Cepeban,No Homologada
630665b99fa239004bddd9f9,Universidad San Ignacio De Loyola - Usil,Universidad San Ignacio de Loyola S.R.L.
630665b99fa239004bddd9ff,Certus,No Homologada
630665b99fa239004bddd9ff,I.e San Felipe-comas,No Homologada
630665b99fa239004bddda07,Cepeban,No Homologada
630665b99fa239004bddda07,Instituto Superior Sise,No Homologada
630665b99fa239004bddda07,Jorge Basadre Grohmann 6089,No Homologada
630665b99fa239004bddda10,Instituto Cibertec,No Homologada
630665b99fa239004bddda1b,Callao,No Homologada
630665b99fa239004bddda21,Universidad Tecnologica Del Peru,No Homologada
630665b99fa239004bddda28,Certus Ifb,No Homologada
630665b99fa239004bddda31,Universidad Nacional Hermilio Valdizan,No Homologada
630665b99fa239004bddda37,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bddda3d,Instituto De Formación Bancaria - Ifb,No Homologada
630665b99fa239004bddda47,Instituto Tecnologico Publico Argentina,No Homologada
630665b99fa239004bddda47,La Uni,No Homologada
630665b99fa239004bddda55,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bddda5c,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b99fa239004bddda64,Cepeban Los Olivos,No Homologada
630665b99fa239004bddda6b,Lalito José María Arguedas,No Homologada
630665b99fa239004bddda72,Instituto Sise,No Homologada
630665b99fa239004bddda7a,Cepeban,No Homologada
630665b99fa239004bddda80,Universidad Norbert Wiener,No Homologada
630665b99fa239004bddda86,Sise,No Homologada
630665b99fa239004bddda8d,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bddda94,Universidad Alas Peruanas,No Homologada
630665b99fa239004bddda9b,Certus,No Homologada
630665b99fa239004bdddaa3,Instituto   Cepeban,No Homologada
630665b99fa239004bdddaa3,Colegio N° 6023 Julio. C. Tello,No Homologada
630665b99fa239004bdddaab,Certus,No Homologada
630665b99fa239004bdddaba,Universidad Privada Del Norte - Upn,Universidad Privada del Norte S.A.C.
630665b99fa239004bdddac2,Instituto Peruano De Acción Empresarial - Ipae,No Homologada
630665b99fa239004bdddacb,Universidad Cesar Vallejo,No Homologada
630665b99fa239004bdddacb,Universidad De San Martin De Porres,universidad de san martín de porres
630665b99fa239004bdddacb,Universidad Alas Peruanas,No Homologada
630665b99fa239004bdddad5,Universidad César Vallejo,No Homologada
630665b99fa239004bdddad5,Alianza Francesa,No Homologada
630665b99fa239004bdddad5,Carrion,No Homologada
630665b99fa239004bdddae0,Zegel Ipae,No Homologada
630665b99fa239004bdddae7,Utp,Universidad Tecnológica del Perú S.A.C.
630665b99fa239004bdddae7,Sise,No Homologada
630665b99fa239004bdddaf0,Certus,No Homologada
630665b99fa239004bdddaf7,Certus,No Homologada
630665b99fa239004bdddaf7,I.e. 28 La Libertad,No Homologada
630665b99fa239004bdddb00,Surco,No Homologada
630665b99fa239004bdddb07,Instituto De Educación Superior Publico Guadalupe,No Homologada
630665b99fa239004bdddb10,Telesup,No Homologada
630665b99fa239004bdddb10,Antonia Moreno De Caceres,No Homologada
630665b99fa239004bdddb21,Universidad Nacional Daniel Alcides Carrion,universidad nacional daniel alcides carrión
630665b99fa239004bdddb2a,Certus,No Homologada
630665b99fa239004bdddb33,Cepeban,No Homologada
630665b99fa239004bdddb3b,Certus,No Homologada
630665b99fa239004bdddb42,Instituto Sise,No Homologada
630665b99fa239004bdddb4e,Comunicacion Integral,No Homologada
630665b99fa239004bdddb58,Computron,No Homologada
630665b99fa239004bdddb58,Ifb Certus,No Homologada
630665b99fa239004bdddb58,Ifb Certus,No Homologada
630665b99fa239004bdddb66,Isil ( Instituto San Ignacio De Loyola),No Homologada
630665b99fa239004bdddb6e,Universidad Autonoma De  Ica,No Homologada
630665b99fa239004bdddb76,Cibertec,No Homologada
630665b99fa239004bdddb7c,I.e.s.t.p Luis Negreiros Vega,No Homologada
630665b99fa239004bdddb7c,Instituto Cultural Peruano Norteamericano (icpna),No Homologada
630665b99fa239004bdddb83,Instituto Sise,No Homologada
630665b99fa239004bdddb8f,Universidad Nacional Mayor De San Marcos,universidad nacional mayor de san marcos
630665b99fa239004bdddb97,Britanico,No Homologada
630665b99fa239004bdddb97,Instituto San Ignacio De Loyola - Isil,No Homologada
630665b99fa239004bdddb9e,Ifb - Certus,No Homologada
630665b99fa239004bdddba6,Instituto Santa Rosa,No Homologada
630665b99fa239004bdddbae,Instituto Privado Certus,No Homologada
630665b99fa239004bdddbb4,Instituto De Formación Bancaria - Certus,No Homologada
630665b99fa239004bdddbb4,I.e.p Union Y Porvenir,No Homologada
630665b99fa239004bdddbc3,Certus,No Homologada
630665b99fa239004bdddbc3,Utp,Universidad Tecnológica del Perú S.A.C.
630665b99fa239004bdddbca,Instituto Sise,No Homologada
630665b99fa239004bdddbd7,Universidad Privada Norbert Wiener - U Wiener,Universidad Privada Norbert Wiener S.A.
630665b99fa239004bdddbdf,Universidad Alas Peruanas - Uap,No Homologada
630665b99fa239004bdddbe7,Universidad Peruana De Ciencias Aplicadas,universidad peruana de ciencias aplicadas s.a.c.
630665b99fa239004bdddbef,Sise,No Homologada
630665b99fa239004bdddbf9,Universidad San Ignacio De Loyola,universidad san ignacio de loyola s.r.l.
630665b99fa239004bdddc00,Universidad Cesar Vallejo,No Homologada
630665b99fa239004bdddc12,Universidad Nacional Mayor De San Marcos,universidad nacional mayor de san marcos
630665b99fa239004bdddc19,Universidad Cesar Vallejo,No Homologada
630665b99fa239004bdddc25,Universidad Del Pacifico,universidad del pacífico
630665b99fa239004bdddc2d,Universidad Privada Del Norte,universidad privada del norte s.a.c.
630665b99fa239004bdddc38,Upc - Universidad Peruana De Ciencias Aplicadas,No Homologada
630665b99fa239004bdddc38,Asociación Cultural Peruano Británica,No Homologada
630665b99fa239004bdddc42,Certus,No Homologada
630665b99fa239004bdddc42,Carrion,No Homologada
630665b99fa239004bdddc4f,Ifb Certus,No Homologada
630665b99fa239004bdddc56,Senati,No Homologada
630665b99fa239004bdddc5c,Instituto De Formación Bancaria - Ifb,No Homologada
630665b99fa239004bdddc62,Instituto Tecnológico Cibertec,No Homologada
630665b99fa239004bdddc69,Matellini,No Homologada
630665b99fa239004bdddc69,Saco Oliveros,No Homologada
630665b99fa239004bdddc71,Instituto Superior Sise,No Homologada
630665b99fa239004bdddc79,El Buen Pastor,No Homologada
630665b99fa239004bdddc8b,Instituto Superior Tecnológico Khipu,No Homologada
630665b99fa239004bdddc93,Universidad Tecnologica Del Peru,No Homologada
630665b99fa239004bdddc9a,I.e General Prado,No Homologada
630665b99fa239004bdddca4,Catolica Centro De Idiomas,No Homologada
630665b99fa239004bdddca4,Columbia,No Homologada
630665b99fa239004bdddcae,Universidad Cesar Vallejo,No Homologada
630665b99fa239004bdddcae,Instituto Superior Tecnológico Argentina,No Homologada
630665b99fa239004bdddcb8,Instituto Sise,No Homologada
630665b99fa239004bdddcbf,Certus,No Homologada
630665b99fa239004bdddcc7,Sise,No Homologada
630665b99fa239004bdddccf,Sise,No Homologada
630665b99fa239004bdddcd6,Sise,No Homologada
630665b99fa239004bdddcdd,Isil,No Homologada
630665b99fa239004bdddce4,Universidad Cesar Vallejo - Ucv,Universidad César Vallejo S.A.C.
630665b99fa239004bdddcf4,Universidad Nacional Federico Villarreal,universidad nacional federico villarreal
630665b99fa239004bdddcfb,Universidad  Maria Auxiliadora,No Homologada
630665b99fa239004bdddd04,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b99fa239004bdddd0c,Zegel Ipae,No Homologada
630665b99fa239004bdddd0c,Ifb,No Homologada
630665b99fa239004bdddd28,Instituto Superior Técnico Público Argentina,No Homologada
630665b99fa239004bdddd2f,Universidad César Vallejo,No Homologada
630665b99fa239004bdddd2f,Colegio Genes,No Homologada
630665b99fa239004bdddd37,Instituto Santa Rosa,No Homologada
630665b99fa239004bdddd3e,Certus Ifb,No Homologada
630665b99fa239004bdddd45,Universidad Cesar Vallejo - Ucv,Universidad César Vallejo S.A.C.
630665b99fa239004bdddd4e,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665b99fa239004bdddd4e,Instituto Genova,No Homologada
630665b99fa239004bdddd56,Instituto Sabio Nacional Antunez De Mayolo,No Homologada
630665b99fa239004bdddd62,Instituto De Formación Bancaria - Ifb,No Homologada
630665b99fa239004bdddd6c,Ceprebanko,No Homologada
630665bc594e18004af0822c,Univeridad Privada Del Norte,No Homologada
630665bc594e18004af08234,María Rosario Araozpinto,No Homologada
630665bc594e18004af0823a,Cesar Vallejo,No Homologada
630665bc594e18004af0823a,Certus,No Homologada
630665bc594e18004af08244,Idat,No Homologada
630665bc594e18004af0824c,Universidad Tecnológica Del Perú,universidad tecnológica del perú s.a.c.
630665bc594e18004af08254,Universidad Nacional Del Callao,universidad nacional del callao
630665bc594e18004af0825b,Itae Instituto Tecnológico De Administración,No Homologada
630665bc594e18004af08264,Instituto De Formación Bancaria - Ifb,No Homologada
630665bc594e18004af0826e,Certus,No Homologada
630665bc594e18004af08276,Universidad De San Martin De Porres - Usmp,universidad de san martín de porres
630665bc594e18004af0827e,Senati,No Homologada
630665bc594e18004af08285,Instituto Certus,No Homologada
